K00647  5531694 K00647.01 Kepler-634 b  0.9550 1.106  41.886 0.2322    5.169501770  1.635778509790|0.1727426440720 1179.987574670  0.000000000000  0.00000000000  0.00000000000
K00647  5531694 K00647.02               0.9550 1.106  41.886 0.4806    8.113471300  0.753419908484|0.0922751957002 1016.277589180  1.194599209140  1.56948805919 17.60187422890
K00649  5613330 K00649.01 Kepler-635 b  1.3770 1.770  46.813 0.0237   23.449710040  3.126713694830|0.5095577611200  871.847815706  2.109268045400  2.29687955993 28.65545863320
K00649  5613330 K00649.02               1.3770 1.770  46.813 0.1894   10.209377300  1.091822395980|0.1950706703710 1150.261789030  0.000000000000  0.00000000000  0.00000000000
K00655  5966154 K00655.01 Kepler-201 b  1.1580 1.390  34.255 0.7959   25.672128480  3.051769395840|0.4300947599410  756.105779088  0.000000000000  0.00000000000  0.00000000000
K00655  5966154 K00655.02 Kepler-201 c  1.1580 1.390  34.255 0.1340  151.886194300  2.592953131630|0.3406470084460  418.538412156  2.822361263730  5.91638493934 46.19734972220
K00657  6020753 K00657.02 Kepler-202 c  0.7100 0.692  78.274 0.3220   16.282483530  1.959522672340|0.1653680894400  521.173016140  1.897998001370  4.00117213661 36.03444784810
K00657  6020753 K00657.01 Kepler-202 b  0.7100 0.692  78.274 0.7897    4.069428401  1.836473330410|0.1839374869570  828.985604153  0.000000000000  0.00000000000  0.00000000000
K00658  6062088 K00658.02 Kepler-203 c  1.0560 1.087  79.962 0.1019    5.370645868  2.474834776520|0.2409368022280 1093.888028420  2.566598650140  1.69812525594 15.14841325830
K00658  6062088 K00658.03 Kepler-203 d  1.0560 1.087  79.962 0.5332   11.329750180  1.467517210320|0.2297601193590  853.032445905  1.971175993420  2.10956939975 22.67289018010
K00658  6062088 K00658.01 Kepler-203 b  1.0560 1.087  79.962 0.6944    3.162691238  2.658362523760|0.2682452821710 1305.069637190  0.000000000000  0.00000000000  0.00000000000
K00661  6347299 K00661.01 Kepler-204 b  1.0490 1.066  74.346 0.7330   14.400944710  2.282097154100|0.2425446888310  780.232157955  0.000000000000  0.00000000000  0.00000000000
K00661  6347299 K00661.02 Kepler-204 c  1.0490 1.066  74.346 0.2934   25.661658000  1.395555863180|0.1400110682430  643.026835870  1.838826508640  1.78194267923 18.34641526510
K00664  6442340 K00664.01 Kepler-206 c  0.9780 1.150  42.741 0.2236   13.137457190  1.702043823020|0.2051369038660  818.311632128  1.450725126860  1.68818320820 18.41021005380
K00664  6442340 K00664.03 Kepler-206 d  0.9780 1.150  42.741 0.2256   23.443235300  1.027979703180|0.1343852063040  674.469455036  1.365011763100  1.78445759792 21.35008697880
K00664  6442340 K00664.02 Kepler-206 b  0.9780 1.150  42.741 0.3535    7.782009160  1.199406430700|0.1475746518400  975.232679712  0.000000000000  0.00000000000  0.00000000000
K00665  6685609 K00665.03 Kepler-207 c  1.2970 1.690  49.729 0.2451    3.071545396  1.618476903040|0.2632692559650 1611.856784260  1.639245434860  1.90555855263 22.60968784650
K00665  6685609 K00665.02 Kepler-207 b  1.2970 1.690  49.729 0.1519    1.611887177  1.660013966680|0.2694979808370 2001.027573860  0.000000000000  0.00000000000  0.00000000000
K00665  6685609 K00665.01 Kepler-207 d  1.2970 1.690  49.729 0.0587    5.868068017  3.523730956770|0.5640694935360 1298.057537450  2.571103929910  1.91046110686 19.74482596570
K00671  7040629 K00671.03 Kepler-208 e  1.1220 1.330  47.502 0.0026   16.259457340  1.520912055340|0.2021588787950  851.696174687  1.406711916140  1.46063777616 13.88998581960
K00671  7040629 K00671.01 Kepler-208 b  1.1220 1.330  47.502 0.1427    4.228649880  1.678934388870|0.2157725324680 1335.146058730  0.000000000000  0.00000000000  0.00000000000
K00671  7040629 K00671.02 Kepler-208 c  1.1220 1.330  47.502 0.4782    7.466621970  1.491848071890|0.1945749245350 1102.711412590  1.585391230380  1.76572243668 18.79966371010
K00671  7040629 K00671.04 Kepler-208 d  1.1220 1.330  47.502 0.1629   11.131751900  1.292511776940|0.1700143191410  966.995524950  1.392179924410  1.49086855404 14.23352955940
K00672  7115785 K00672.02 Kepler-209 c  0.9590 0.961  72.204 0.2437   41.749498270  3.138322405760|0.2536367209720  499.054842574  2.770002578530  2.59509256455 25.25252540130
K00672  7115785 K00672.01 Kepler-209 b  0.9590 0.961  72.204 0.1238   16.087864780  2.401682751310|0.1974940483050  686.173501408  0.000000000000  0.00000000000  0.00000000000
K00678  7509886 K00678.01 Kepler-211 c  0.8780 0.837  66.128 0.1749    6.040452940  1.355487665770|0.1165612033960  840.226016123  1.346967288040  1.45956246789 13.06235855510
K00678  7509886 K00678.02 Kepler-211 b  0.8780 0.837  66.128 0.0246    4.138536769  1.338446910300|0.1127927330090  953.706249230  0.000000000000  0.00000000000  0.00000000000
K00691  8480285 K00691.01               0.9420 1.250  52.209 0.0046   29.666296670  3.216868620370|0.4394894122180  680.750034115  2.289950074470  1.82837883862 17.38215301240
K00691  8480285 K00691.02 Kepler-647 b  0.9420 1.250  52.209 0.2015   16.225464900  1.363031528560|0.1955884205830  830.844686265  0.000000000000  0.00000000000  0.00000000000
K00692  8557374 K00692.02 Kepler-213 c  0.9890 1.180  49.411 0.1562    4.822977350  2.202872972730|0.2635439744300 1148.412926130  1.897880102010  1.95869501768 20.56862517380
K00692  8557374 K00692.01 Kepler-213 b  0.9890 1.180  49.411 0.0293    2.462342175  1.592887231290|0.1899703153420 1437.827016030  0.000000000000  0.00000000000  0.00000000000
K00700  8962094 K00700.03 Kepler-215 c  0.8160 0.815  44.275 0.5447   14.667192700  1.236836427670|0.1889416680630  679.151840521  1.329159803480  1.56690067713 15.24943848170
K00700  8962094 K00700.01 Kepler-215 d  0.8160 0.815  44.275 0.5060   30.864378690  1.976166143150|0.2408436237740  530.136293497  1.606501285410  2.10431398300 23.36460881030
K00700  8962094 K00700.04 Kepler-215 e  0.8160 0.815  44.275 0.4507   68.161359800  1.411806961470|0.1220727308640  407.032011103  1.693986552310  2.20841509510 23.38824762120
K00700  8962094 K00700.02 Kepler-215 b  0.8160 0.815  44.275 0.8073    9.360639710  1.421483179280|0.1344775403210  788.206991452  0.000000000000  0.00000000000  0.00000000000
K00701  9002278 K00701.03 Kepler-62 e   0.6950 0.676  57.524 0.1675  122.386381200  1.793507317650|0.1496785159640  269.520373272  1.911204975320  6.73782484744 46.47557106060
K00701  9002278 K00701.05 Kepler-62 c   0.6950 0.676  57.524 0.0430   12.441687100  0.607392671313|0.0607349706287  577.258164752  0.992370404417  2.17706474474 29.45552677890
K00701  9002278 K00701.02 Kepler-62 b   0.6950 0.676  57.524 0.1339    5.714890717  1.377348137520|0.1136664930910  747.774660119  0.000000000000  0.00000000000  0.00000000000
K00701  9002278 K00701.01 Kepler-62 d   0.6950 0.676  57.524 0.0036   18.164078760  2.028902632990|0.1656479884230  508.879462796  1.318147652150  1.45993695341 12.67563691240
K00701  9002278 K00701.04 Kepler-62 f   0.6950 0.676  57.524 0.2580  267.283301000  1.472254802590|0.1334106561970  207.787799562  1.632881060120  2.18393009401 21.75063286710
K00707  9458613 K00707.01 Kepler-33 d   1.1870 1.620  59.191 0.0589   21.775687510  4.567907187380|0.6286276034260  831.025042121  3.568067062300  1.65273251411 12.55964603790
K00707  9458613 K00707.04 Kepler-33 c   1.1870 1.620  59.191 0.0943   13.175566720  2.568226937220|0.3571604009080  981.972750675  2.023436642970  2.32448975155 26.21807862380
K00707  9458613 K00707.03 Kepler-33 e   1.1870 1.620  59.191 0.0639   31.784767850  3.500546087430|0.4857232451530  731.455647923  4.034226637410  1.45964474533  9.21622097132
K00707  9458613 K00707.02 Kepler-33 f   1.1870 1.620  59.191 0.1676   41.028063700  3.969432917800|0.5411093380120  672.719284723  3.734989502610  1.29080897786  6.82480795224
K00707  9458613 K00707.05 Kepler-33 b   1.1870 1.620  59.191 0.1244    5.668154360  1.478646348720|0.2113935780790 1300.912448460  0.000000000000  0.00000000000  0.00000000000
K00708  9530945 K00708.01 Kepler-216 c  1.1300 1.380  67.077 0.0866   17.406659380  3.346985620350|0.5154917798550  856.567298055  2.946116746910  2.26247373542 22.61427409630
K00708  9530945 K00708.02 Kepler-216 b  1.1300 1.380  67.077 0.6896    7.693640420  2.545247873460|0.4555809608360 1125.360417100  0.000000000000  0.00000000000  0.00000000000
K00710  9590976 K00710.01 Kepler-217 b  1.2870 1.500  41.600 0.0376    5.374934910  1.878218712280|0.2322797463280 1383.963008280  1.531907961240  1.38283503009 12.36757336480
K00710  9590976 K00710.03 Kepler-217 d  1.2870 1.500  41.600 0.4702    3.886895250  1.185597210210|0.1479989174470 1542.790421450  0.000000000000  0.00000000000  0.00000000000
K00710  9590976 K00710.02 Kepler-217 c  1.2870 1.500  41.600 0.1129    8.585982020  1.539349810160|0.1953954454130 1183.068546300  1.708784261220  1.59741134800 16.29383998410
K00711  9597345 K00711.01 Kepler-218 c  1.0430 1.190  57.049 0.1712   44.699504000  3.362291773760|0.3787306792460  538.159027924  2.653501159270 12.35027585120 58.58024523450
K00711  9597345 K00711.02 Kepler-218 b  1.0430 1.190  57.049 0.7921    3.619312195  1.944710544790|0.2440513422380 1244.443365910  0.000000000000  0.00000000000  0.00000000000
K00711  9597345 K00711.03 Kepler-218 d  1.0430 1.190  57.049 0.0978  124.524464700  3.150180556950|0.3576543424970  382.747830484  3.256236165360  2.78581311998 26.39038854520
K00717  9873254 K00717.02 Kepler-653 c  1.0480 1.280  46.783 0.3183    0.900376476  0.812684741668|0.1101898816270 2056.968748210  0.000000000000  0.00000000000  0.00000000000
K00717  9873254 K00717.01 Kepler-653 b  1.0480 1.280  46.783 0.0167   14.707489760  2.047941415650|0.2575353960950  810.004208726  1.430313078660 16.33482232380 82.89032856810
K00718  9884104 K00718.01 Kepler-219 b  1.1700 1.290  64.272 0.1934    4.585466823  2.568718695210|0.3342840425920 1234.875967710  0.000000000000  0.00000000000  0.00000000000
K00718  9884104 K00718.02 Kepler-219 c  1.1700 1.290  64.272 0.4545   22.714445820  3.095944506610|0.4350605123340  722.753889920  2.832331600910  4.95357325585 42.49197178440
K00718  9884104 K00718.03 Kepler-219 d  1.1700 1.290  64.272 0.1875   47.903521100  2.478037831300|0.3303507519530  563.675655257  2.786991168950  2.10894518315 21.33249833030
K00719  9950612 K00719.04 Kepler-220 b  0.7370 0.714  41.226 0.0728    4.159817122  0.868035398939|0.0757084292661  812.426646136  0.000000000000  0.00000000000  0.00000000000
K00719  9950612 K00719.02 Kepler-220 d  0.7370 0.714  41.226 0.6452   28.122465500  1.066949692660|0.1436695523200  429.369416448  1.382738106470  3.11289097037 36.46573102380
K00719  9950612 K00719.03 Kepler-220 e  0.7370 0.714  41.226 0.0407   45.902756600  1.375717480340|0.1169737807570  364.795169054  1.221333586500  1.63224510312 17.48137860670
K00719  9950612 K00719.01 Kepler-220 c  0.7370 0.714  41.226 0.3391    9.034195469  1.698526520280|0.1502890443550  627.723103505  1.283280959610  2.17177707674 26.64340012430
K00720  9963524 K00720.04 Kepler-221 b  0.8770 0.823  87.740 0.1835    2.795894073  1.635913493490|0.1349848958580 1091.972559730  0.000000000000  0.00000000000  0.00000000000
K00720  9963524 K00720.01 Kepler-221 c  0.8770 0.823  87.740 0.1293    5.690584519  3.009539247530|0.2419015685770  861.513013354  2.322726370510  2.03533623607 19.57396161140
K00720  9963524 K00720.02 Kepler-221 d  0.8770 0.823  87.740 0.1218   10.041568521  2.762505317430|0.2255685289860  712.672352506  2.886022282480  1.76459351187 14.69997832190
K00720  9963524 K00720.03 Kepler-221 e  0.8770 0.823  87.740 0.1018   18.369723100  2.660895812330|0.2186629946650  582.599054359  2.711700564880  1.82936789821 15.94315073710
K00723 10002866 K00723.02 Kepler-222 d  0.9420 0.912 172.083 0.2908   28.081943650  4.053010605710|0.3335369206110  531.612348513  3.746012981720  7.13283935588 41.05276905530
K00723 10002866 K00723.01 Kepler-222 b  0.9420 0.912 172.083 0.4625    3.936993706  3.439015357740|0.3812134126340 1022.866191410  0.000000000000  0.00000000000  0.00000000000
K00732 10265898 K00732.01 Kepler-656 b  0.9020 0.942 155.605 0.7878    1.260259094  3.627233089730|0.3350437309660 1512.825116720  0.000000000000  0.00000000000  0.00000000000
K00732 10265898 K00732.03               0.9020 0.942 155.605 0.2259    5.254487950  1.284118475760|0.1255848040940  939.958213144  1.219813186180  1.59451621780 18.21117010210
K00732 10265898 K00732.02               0.9020 0.942 155.605 0.0893    3.295349330  1.155507896590|0.1219228477070 1097.819668720  2.391370493160  2.61481892548 27.17644892120
K00733 10271806 K00733.04 Kepler-224 e  0.7990 0.773 231.323 0.0168   18.643516000  2.218054486150|0.2017891649090  547.533337548  2.519342488080  1.64269643750 13.03536000430
K00733 10271806 K00733.01 Kepler-224 c  0.7990 0.773 231.323 0.8359    5.924991308  3.675866302820|0.3751983955910  802.286184219  2.667503356510  1.89118506035 16.38332149690
K00733 10271806 K00733.02 Kepler-224 d  0.7990 0.773 231.323 0.1022   11.349337330  2.820630490010|0.2349327239850  645.231736793  3.248248396410  1.91550278136 15.67739021170
K00733 10271806 K00733.03 Kepler-224 b  0.7990 0.773 231.323 0.0846    3.132951625  1.659140410210|0.1439605483470  991.687187807  0.000000000000  0.00000000000  0.00000000000
K00749 10601284 K00749.02 Kepler-226 b  0.8880 0.902 155.910 0.0086    3.941046320  1.775548511730|0.1523696169030 1035.636530590  0.000000000000  0.00000000000  0.00000000000
K00749 10601284 K00749.01 Kepler-226 c  0.8880 0.902 155.910 0.8201    5.349556710  3.010854188660|0.3180722766170  934.567979950  2.393201350190  1.35739503564  8.52036470675
K00749 10601284 K00749.03 Kepler-226 d  0.8880 0.902 155.910 0.3038    8.109046710  1.331164074560|0.1277857350970  813.558550719  2.171009131610  1.51583526441 12.08559174230
K00752 10797460 K00752.02 Kepler-227 c  0.9390 0.974 167.875 0.0375   54.418464000  2.909325226660|0.2645797474490  459.638903159  2.897901749930  5.73548519832 42.13064249050
K00752 10797460 K00752.01 Kepler-227 b  0.9390 0.974 167.875 0.8730    9.488031460  2.886478273190|0.3309696474070  821.750159346  0.000000000000  0.00000000000  0.00000000000
K00756 10872983 K00756.02 Kepler-228 c  0.9970 1.200 186.318 0.7964    4.134430050  3.715961175150|0.5134226742590 1218.304615930  2.822832413310  1.61086444193 13.00603535900
K00756 10872983 K00756.01 Kepler-228 d  0.9970 1.200 186.318 0.2619   11.094319230  4.958786791680|0.5955077189050  876.322958074  4.337373983420  2.68339749272 21.16211742390
K00756 10872983 K00756.03 Kepler-228 b  0.9970 1.200 186.318 0.2281    2.566590920  1.929703651470|0.2460556313630 1431.788169910  0.000000000000  0.00000000000  0.00000000000
K00757 10910878 K00757.01 Kepler-229 c  0.8200 0.778 206.581 0.0419   16.068629590  5.531796137140|0.4478823688260  569.825364452  4.027789072540  2.56976168140 18.70211507470
K00757 10910878 K00757.02 Kepler-229 d  0.8200 0.778 206.581 0.0216   41.197087400  3.792118927820|0.3158722686750  416.110033324  4.661957532480  2.56382083919 18.04578032460
K00757 10910878 K00757.03 Kepler-229 b  0.8200 0.778 206.581 0.1782    6.252964898  2.523782007940|0.2076976660650  780.354061522  0.000000000000  0.00000000000  0.00000000000
K00800  3342970 K00800.02 Kepler-234 c  1.1300 1.310 203.292 0.0074    7.212041520  4.323758497730|0.5963931834780 1080.817931070  4.386244506970  2.65979519100 21.52813382640
K00800  3342970 K00800.01 Kepler-234 b  1.1300 1.310 203.292 0.7837    2.711502579  4.448730516200|0.6340971876160 1497.952858640  0.000000000000  0.00000000000  0.00000000000
K00806  3832474 K00806.01 Kepler-30 d   0.9480 0.884 261.460 0.3889  143.206351800  9.544349470010|0.7651872922300  312.270529133 11.328996932900  2.37391831190  9.41559452468
K00806  3832474 K00806.03 Kepler-30 b   0.9480 0.884 261.460 0.3619   29.159861500  1.942063804660|0.1917281730900  530.682214207  0.000000000000  0.00000000000  0.00000000000
K00806  3832474 K00806.02 Kepler-30 c   0.9480 0.884 261.460 0.2149   60.324886110 13.113644395700|1.0444445456700  416.145315053  7.527854100180  2.06876449362  9.88738435449
K00825  5252423 K00825.02 Kepler-237 b  0.8120 0.794 190.403 0.0687    4.715103650  1.628084858620|0.1480423231630  848.892707281  0.000000000000  0.00000000000  0.00000000000
K00825  5252423 K00825.01 Kepler-237 c  0.8120 0.794 190.403 0.3127    8.103613630  2.466173783640|0.2086975214810  708.774347291  2.047129321130  1.71865015735 15.23246294510
K00834  5436502 K00834.03 Kepler-238 c  1.2540 1.650 107.708 0.8067    6.155557560  3.203863152900|0.5288272463850 1233.265457240  2.502322590150  2.94409388030 31.99182982750
K00834  5436502 K00834.02 Kepler-238 d  1.2540 1.650 107.708 0.0377   13.233560080  3.687618707240|0.5687467413100  956.217008774  3.445740930070  2.14985563062 20.93998034450
K00834  5436502 K00834.05 Kepler-238 f  1.2540 1.650 107.708 0.7704   50.447315600  3.643605451590|0.6880970255150  611.546979582  6.739695184460  2.13274646295 11.16782630200
K00834  5436502 K00834.04 Kepler-238 b  1.2540 1.650 107.708 0.2163    2.090815650  1.800782027390|0.2850680472780 1769.660000860  0.000000000000  0.00000000000  0.00000000000
K00834  5436502 K00834.01 Kepler-238 e  1.2540 1.650 107.708 0.0152   23.653686210  9.835784917340|1.5027849620200  789.142519606  6.761701812290  1.78740158106  8.62245811344
K00835  5456651 K00835.01 Kepler-239 b  0.8160 0.789 136.499 0.0197   11.763059460  2.534608512960|0.2157269290350  629.151043539  0.000000000000  0.00000000000  0.00000000000
K00835  5456651 K00835.02 Kepler-239 c  0.8160 0.789 136.499 0.1221   56.227969700  2.344090256160|0.2106927341090  373.009519968  2.439349384560  4.78004637239 38.72805752700
K00837  5531576 K00837.01 Kepler-240 c  0.8400 0.846 191.091 0.0177    7.953557170  2.540930343980|0.2182103812710  735.419956556  2.120061550050  1.91905491316 18.24188212530
K00837  5531576 K00837.02 Kepler-240 b  0.8400 0.846 191.091 0.2720    4.144517760  1.699192756130|0.1513196161300  913.546038060  0.000000000000  0.00000000000  0.00000000000
K00841  5792202 K00841.04               0.8900 0.838 264.106 0.4067  269.294246000  3.157279186070|0.2886900999770  239.629097726  5.091691679770  8.59527273862 33.92365261900
K00841  5792202 K00841.01 Kepler-27 b   0.8900 0.838 264.106 0.1318   15.335259120  4.801305944320|0.3969247921350  623.350630001  3.769055264730  2.34259833268 18.51361730610
K00841  5792202 K00841.03               0.8900 0.838 264.106 0.8525    6.546260580  2.736804585140|0.3403086243500  827.210215693  0.000000000000  0.00000000000  0.00000000000
K00841  5792202 K00841.02 Kepler-27 c   0.8900 0.838 264.106 0.7923   31.330506220  7.026104173480|0.5690487487240  491.184156815  5.913705058900  2.04303728909 12.10091319850
K00857  6587280 K00857.01 Kepler-243 b  0.8780 0.864 141.329 0.0384    5.715424850  2.641246304110|0.2189971636790  861.834722762  0.000000000000  0.00000000000  0.00000000000
K00857  6587280 K00857.02 Kepler-243 c  0.8780 0.864 141.329 0.1414   20.026231000  1.837381566010|0.2140162898870  567.514129573  2.239313935060  3.50389192852 33.63731254390
K00864  6849310 K00864.01 Kepler-244 b  0.9330 0.912 156.037 0.4187    4.311779906  3.256519983590|0.2649248257680 1027.946282720  0.000000000000  0.00000000000  0.00000000000
K00864  6849310 K00864.03 Kepler-244 c  0.9330 0.912 156.037 0.3397    9.767343650  2.269159856730|0.2046124713220  783.288773513  2.762839920160  2.26526953206 21.64796430260
K00864  6849310 K00864.02 Kepler-244 d  0.9330 0.912 156.037 0.8352   20.050401570  3.153250647910|0.3275542470350  616.796455827  2.711205252320  2.05279984902 19.24828523620
K00869  6948054 K00869.04 Kepler-245 e  0.8520 0.805 193.522 0.0676    3.219821056  1.767933913810|0.1511241461500 1004.140823100  0.000000000000  0.00000000000  0.00000000000
K00869  6948054 K00869.01 Kepler-245 b  0.8520 0.805 193.522 0.0643    7.490172290  2.739445063420|0.2249414759430  757.326713000  2.253689488620  2.32626973976 23.05984863940
K00869  6948054 K00869.02 Kepler-245 d  0.8520 0.805 193.522 0.1148   36.275946570  3.220306312270|0.2627905323050  448.050054913  2.775737590430  2.07755871599 18.85102820000
K00869  6948054 K00869.03 Kepler-245 c  0.8520 0.805 193.522 0.1153   17.460852630  2.331168868590|0.2036010432090  570.967133853  2.535306966010  2.33116835688 22.28070362260
K00870  6949607 K00870.02 Kepler-28 c   0.7440 0.718 142.385 0.8010    8.985847680  2.430699157220|0.2535741124360  631.260638160  2.421664005000  1.51986466591 10.89183490890
K00870  6949607 K00870.01 Kepler-28 b   0.7440 0.718 142.385 0.6052    5.912268297  2.412628852780|0.2129725534070  725.470743528  0.000000000000  0.00000000000  0.00000000000
K00872  7109675 K00872.02 Kepler-46 d   0.8670 0.832 173.064 0.5891    6.766520780  1.933827628820|0.2580257806500  803.539087694  0.000000000000  0.00000000000  0.00000000000
K00872  7109675 K00872.01 Kepler-46 b   0.8670 0.832 173.064 0.7084   33.601220660  7.906653317830|0.6374566574850  471.018741171  4.920240473330  4.96580469528 25.60903617380
K00874  7134976 K00874.02 Kepler-246 c  0.8550 0.824 138.105 0.4033   11.187140420  1.579000057040|0.1410787146520  667.781794583  1.992802293460  2.43102686884 25.18234590810
K00874  7134976 K00874.01 Kepler-246 b  0.8550 0.824 138.105 0.5619    4.601816855  2.406604529880|0.2557557364700  899.329161781  0.000000000000  0.00000000000  0.00000000000
K00880  7366258 K00880.04 Kepler-82 d   0.9110 0.995 129.686 0.1437    2.382952186  1.900828562890|0.1701667332450 1290.447244890  0.000000000000  0.00000000000  0.00000000000
K00880  7366258 K00880.03 Kepler-82 e   0.9110 0.995 129.686 0.0075    5.902246921  2.734132966870|0.2427593708470  953.521616221  2.317480764880  2.47686334442 25.01131824340
K00880  7366258 K00880.02 Kepler-82 c   0.9110 0.995 129.686 0.6486   51.539985420  6.545725811170|0.5854252910520  463.222956534  5.790170653960  1.94899766992 11.61851301360
K00880  7366258 K00880.01 Kepler-82 b   0.9110 0.995 129.686 0.8404   26.444354560  5.034615496740|0.5279333922810  578.345408131  3.884374231810  4.48038770894 30.53888126070
K00881  7373451 K00881.01 Kepler-712 b  0.8581 1.940 205.227 0.0064   21.022476990  8.411664001540|1.2933390382200  803.343807890  0.000000000000  0.00000000000  0.00000000000
K00881  7373451 K00881.02 Kepler-712 c  0.8581 1.940 205.227 0.7281  226.890470000 12.050768807400|2.0238970317600  362.985243034 10.231216404500 10.79275625360 23.68257879130
K00884  7434875 K00884.02 Kepler-247 d  0.8610 0.856 144.574 0.8596   20.477357490  5.391809629570|0.5943598121810  553.049978032  5.043658062850  2.16933550779 14.40539962220
K00884  7434875 K00884.01 Kepler-247 c  0.8610 0.856 144.574 0.1676    9.439460801  4.695506496120|0.3806885699850  715.407717939  3.237970605660  2.82946847218 23.09202772880
K00884  7434875 K00884.03 Kepler-247 b  0.8610 0.856 144.574 0.0378    3.336125104  1.780434715190|0.1529596726190 1011.961872820  0.000000000000  0.00000000000  0.00000000000
K00892  7678434 K00892.01 Kepler-716 b  0.8090 0.767 178.845 0.5050   10.371684530  2.841731760270|0.3020245049790  663.923068861  2.119736948930  2.61254860273 26.20296384510
K00892  7678434 K00892.02               0.8090 0.767 178.845 0.1150    3.969948930  1.397742137600|0.1339684509470  914.703359700  0.000000000000  0.00000000000  0.00000000000
K00896  7825899 K00896.02 Kepler-248 b  0.9990 2.090 171.600 0.4164    6.308203234  7.886474981530|1.1688729491400 1227.364631310  0.000000000000  0.00000000000  0.00000000000
K00896  7825899 K00896.03               0.9990 2.090 171.600 0.2521   28.867136000  3.691915575560|0.5620185385290  738.948294243  7.116572009680  1.77759133050  7.92876737936
K00896  7825899 K00896.01 Kepler-248 c  0.9990 2.090 171.600 0.0466   16.239467140 10.541228443800|1.5080107443800  895.162776344  9.213851712670  2.57434114559 11.66095320670
K00906  8226994 K00906.02 Kepler-250 d  0.8070 0.778 169.216 0.0816   17.648309920  2.176082523880|0.1955672103920  553.913071760  2.266998934380  2.46594374564 24.06357479990
K00906  8226994 K00906.01 Kepler-250 c  0.8070 0.778 169.216 0.2683    7.156817730  2.357915344880|0.2023366126900  748.971668020  1.745076771900  1.72532957431 17.01346749080
K00906  8226994 K00906.03 Kepler-250 b  0.8070 0.778 169.216 0.5212    4.148087320  1.132238198930|0.1097993352520  898.126114502  0.000000000000  0.00000000000  0.00000000000
K00907  8247638 K00907.01 Kepler-251 c  0.8930 0.915 138.594 0.1148   16.514128200  3.056741643190|0.2512085834090  661.960132346  2.296869766070  3.44696578830 33.22546679120
K00907  8247638 K00907.02 Kepler-251 d  0.8930 0.915 138.594 0.8542   30.132930300  3.612407840410|0.3762963735710  542.246308770  3.334574741800  1.82467581304 14.94175760200
K00907  8247638 K00907.03 Kepler-251 b  0.8930 0.915 138.594 0.0148    4.790917350  1.536997888960|0.1335800051580 1001.138682260  0.000000000000  0.00000000000  0.00000000000
K00907  8247638 K00907.04 Kepler-251 e  0.8930 0.915 138.594 0.6694   99.640965300  3.290279637900|0.4651295908890  363.862789903  3.451343739150  3.30671342973 28.35257421870
K00921  8689373 K00921.01 Kepler-253 c  0.8430 0.816 163.988 0.2464   10.281928770  2.796823227830|0.2344300455230  684.906209485  2.270317792940  2.71718725577 26.88147697580
K00921  8689373 K00921.02 Kepler-253 d  0.8430 0.816 163.988 0.4995   18.119893640  3.257933829520|0.4093684266970  566.876842998  3.027378528680  1.76230491820 14.28242806360
K00921  8689373 K00921.03 Kepler-253 b  0.8430 0.816 163.988 0.0963    3.784033930  1.743812358060|0.1518369993630  955.273574603  0.000000000000  0.00000000000  0.00000000000
K00934  9334289 K00934.02 Kepler-254 c  0.8790 0.879 227.848 0.0720   12.412178690  2.260755626520|0.1928105924600  717.132805015  2.958107174680  2.13023934930 19.29024347810
K00934  9334289 K00934.03 Kepler-254 d  0.8790 0.879 227.848 0.4289   18.746539710  2.585217044260|0.2200728747310  625.678822045  2.422986335390  1.51033434002 11.33322707760
K00934  9334289 K00934.01 Kepler-254 b  0.8790 0.879 227.848 0.2860    5.826659194  3.655458722850|0.2926815127280  923.908421367  0.000000000000  0.00000000000  0.00000000000
K00935  9347899 K00935.02 Kepler-31 c   1.1210 1.420 130.286 0.3246   42.634161770  6.097925131380|0.9096146321660  642.611274807  6.282019940200  2.04380283387 12.68661216070
K00935  9347899 K00935.04               1.1210 1.420 130.286 0.0832    9.617302820  2.139911836420|0.3347035472340 1055.958603240  0.000000000000  0.00000000000  0.00000000000
K00935  9347899 K00935.03 Kepler-31 d   1.1210 1.420 130.286 0.4795   87.647533400  4.966830857090|0.7450390983770  505.939489084  5.532377994240  2.05580524540 13.84631449990
K00935  9347899 K00935.01 Kepler-31 b   1.1210 1.420 130.286 0.0480   20.860212670  6.466114749020|0.9617653894260  816.077050283  4.303013292720  2.16902941089 16.04019071600
K00939  9466668 K00939.02 Kepler-256 d  1.0040 1.150 123.473 0.2338    5.839089910  1.967006371500|0.2247102658710 1052.441033880  2.041178128570  1.72345616297 16.43528333500
K00939  9466668 K00939.04 Kepler-256 e  1.0040 1.150 123.473 0.2621   10.681679160  2.147510360520|0.2488247145060  859.657901639  2.057258366010  1.82933973010 18.14854381720
K00939  9466668 K00939.03 Kepler-256 b  1.0040 1.150 123.473 0.7400    1.620467836  1.622349481990|0.2457963601780 1614.013878980  0.000000000000  0.00000000000  0.00000000000
K00939  9466668 K00939.01 Kepler-256 c  1.0040 1.150 123.473 0.6725    3.388011854  2.115349885650|0.3199459507380 1260.380657390  1.868849683820  2.09076155585 22.70676630670
K00941  9480189 K00941.02 Kepler-257 b  0.8840 0.912 179.537 0.1489    2.382652169  2.503794752920|0.2113255332540 1176.757928110  0.000000000000  0.00000000000  0.00000000000
